Customer_ID,Age,Gender,Location,Annual_Income,Purchase_Frequency,Purchase_Amount,Product_Category,Purchase_Channel,Loyalty_Status,Membership_Years,Spending_Score
CUST0588,31,Male,Kharagpur,77392.0,5,170.77,Sports,Online,Basic,0.9,17
CUST0589,48,Male,Delhi,68760.0,9,311.62,Groceries,Online,Gold,3.6,40
CUST0590,36,Female,Durgapur,74124.0,17,306.8,Home & Garden,Mixed,Basic,7.5,57
CUST0591,64,Male,Bardhaman,125085.0,13,485.73,Home & Garden,In-Store,Silver,4.5,57
CUST0592,33,Female,Bardhaman,63560.0,2,84.53,Clothing,Online,Silver,8.2,2
CUST0593,22,Female,Bengaluru,70027.0,13,600.0,Home & Garden,In-Store,Silver,5.6,57
CUST0594,52,Male,Asansol,91266.0,19,830.31,Sports,In-Store,Gold,9.3,78
CUST0595,29,Female,Bengaluru,92638.0,3,200.38,Electronics,Online,Gold,9.5,1
CUST0596,42,Male,Bengaluru,94676.0,10,320.21,Clothing,Online,Silver,0.9,43
CUST0597,38,Female,Kharagpur,80968.0,2,159.39,Home & Garden,Mixed,Basic,4.7,2
CUST0598,53,Male,Siliguri,36425.0,13,445.42,Sports,Online,Silver,6.2,51
CUST0599,40,Male,Howrah,105836.0,19,568.85,Groceries,Online,Silver,2.7,81
CUST0600,33,Male,Bengaluru,36341.0,17,606.5,Home & Garden,Online,Silver,4.2,57
CUST0601,56,Male,Mumbai,72566.0,14,296.42,Electronics,In-Store,Silver,6.8,54
CUST0602,62,Female,Howrah,46143.0,12,270.56,Electronics,Online,Basic,2.4,41
CUST0603,59,Female,Siliguri,63397.0,12,492.16,Home & Garden,Online,Silver,6.1,44
CUST0604,56,Female,Durgapur,73219.0,11,318.14,Home & Garden,Online,Basic,7.0,58
CUST0605,31,Female,Asansol,73034.0,7,312.22,Sports,Mixed,Gold,1.1,31
CUST0606,48,Female,Howrah,75548.0,4,147.56,Home & Garden,Online,Basic,5.1,12
CUST0607,22,Male,Delhi,105343.0,19,886.28,Groceries,In-Store,Gold,2.8,79
CUST0608,52,Male,Kharagpur,76338.0,1,128.78,Sports,Mixed,Basic,7.3,15
CUST0609,40,Male,Bardhaman,58896.0,3,174.36,Clothing,Online,Silver,2.1,10
CUST0610,46,Male,Durgapur,89102.0,13,410.8,Groceries,Mixed,Gold,8.9,57
CUST0611,60,Male,Siliguri,94737.0,15,415.64,Sports,Mixed,Basic,4.4,57
CUST0612,28,Female,Bengaluru,34310.0,2,95.53,Sports,Mixed,Gold,2.1,18
CUST0613,35,Male,Mumbai,79935.0,11,252.22,Electronics,Online,Silver,4.5,31
CUST0614,64,Male,Mumbai,82529.0,4,113.68,Sports,In-Store,Silver,4.2,8
CUST0615,29,Female,Asansol,57561.0,19,638.53,Groceries,In-Store,Basic,4.4,74
CUST0616,26,Female,Siliguri,99393.0,17,604.71,Home & Garden,Mixed,Silver,5.9,68
CUST0617,27,Male,Durgapur,61249.0,3,177.26,Groceries,Online,Silver,5.3,12
CUST0618,61,Male,Delhi,68139.0,18,434.28,Clothing,In-Store,Silver,1.7,87
CUST0619,34,Female,Bardhaman,60673.0,8,252.71,Sports,Online,Gold,0.8,48
CUST0620,55,Male,Bengaluru,65389.0,19,422.84,Sports,Online,Silver,7.3,70
CUST0621,24,Male,Kharagpur,37593.0,5,249.19,Sports,Online,Basic,5.7,26
CUST0622,63,Male,Kolkata,28999.0,7,301.5,Sports,In-Store,Basic,3.7,29
CUST0623,30,Female,Kolkata,104863.0,8,431.43,Electronics,Online,Basic,8.1,30
CUST0624,57,Male,Bengaluru,43826.0,5,246.43,Electronics,Online,Basic,4.0,21
CUST0625,59,Male,Durgapur,40215.0,17,548.87,Home & Garden,Mixed,Gold,8.0,73
CUST0626,26,Female,Bengaluru,18000.0,5,158.62,Sports,Online,Gold,3.2,30
CUST0627,44,Female,Siliguri,49026.0,4,151.23,Clothing,In-Store,Basic,0.9,25
CUST0628,19,Female,Kolkata,31923.0,19,647.26,Home & Garden,Online,Platinum,9.3,64
CUST0629,22,Male,Asansol,106050.0,2,163.32,Sports,Online,Silver,4.1,9
CUST0630,46,Female,Siliguri,90245.0,11,365.52,Electronics,In-Store,Platinum,8.0,32
CUST0631,54,Male,Kolkata,47796.0,13,611.11,Clothing,Mixed,Gold,2.9,68
CUST0632,55,Female,Delhi,121311.0,15,802.41,Home & Garden,Online,Gold,6.5,68
CUST0633,36,Male,Bardhaman,89544.0,12,558.98,Clothing,In-Store,Basic,8.8,53
CUST0634,25,Female,Mumbai,56879.0,11,484.43,Sports,Online,Basic,0.6,52
CUST0635,65,Male,Siliguri,18000.0,7,268.08,Groceries,Online,Basic,8.3,51
CUST0636,62,Male,Mumbai,122274.0,5,243.87,Clothing,Online,Gold,5.8,25
CUST0637,18,Female,Mumbai,30261.0,17,321.46,Clothing,Online,Basic,6.2,57
CUST0638,39,Female,Kolkata,23865.0,20,740.71,Electronics,Online,Gold,5.3,73
CUST0639,34,Male,Siliguri,90564.0,9,422.85,Sports,Online,Basic,8.8,52
CUST0640,24,Female,Bardhaman,125994.0,14,293.27,Clothing,Online,Gold,0.6,48
CUST0641,42,Male,Delhi,99607.0,12,598.7,Sports,Online,Basic,2.8,68
CUST0642,62,Female,Howrah,79098.0,6,179.84,Electronics,Online,Basic,8.8,32
CUST0643,21,Female,Asansol,79869.0,17,458.96,Sports,In-Store,Basic,7.6,60
CUST0644,53,Male,Mumbai,86335.0,19,732.03,Electronics,Mixed,Silver,0.4,68
CUST0645,23,Female,Bardhaman,83973.0,19,484.35,Electronics,In-Store,Basic,5.3,72
CUST0646,48,Female,Kharagpur,72030.0,16,350.79,Home & Garden,Online,Gold,5.4,52
CUST0647,36,Male,Kharagpur,67605.0,12,376.07,Sports,Mixed,Basic,4.1,47
CUST0648,61,Male,Howrah,63435.0,12,506.78,Groceries,In-Store,Basic,3.1,60
CUST0649,56,Female,Howrah,46151.0,20,571.76,Home & Garden,Online,Gold,6.9,63
CUST0650,44,Male,Howrah,57983.0,6,240.02,Electronics,Online,Basic,2.2,28
CUST0651,27,Female,Asansol,22676.0,4,146.2,Groceries,In-Store,Platinum,8.0,23
CUST0652,43,Female,Asansol,62542.0,6,126.01,Clothing,In-Store,Platinum,8.1,28
CUST0653,36,Male,Delhi,40285.0,11,511.88,Clothing,In-Store,Basic,4.3,38
CUST0654,56,Male,Mumbai,37410.0,1,60.67,Home & Garden,In-Store,Basic,3.0,8
CUST0655,20,Male,Durgapur,69497.0,15,732.07,Groceries,In-Store,Basic,3.0,78
CUST0656,62,Male,Kharagpur,99800.0,11,419.48,Sports,Mixed,Gold,4.9,49
CUST0657,30,Male,Kolkata,87958.0,19,886.73,Groceries,Online,Silver,7.3,84
CUST0658,45,Male,Kolkata,25737.0,18,354.71,Home & Garden,Online,Silver,3.7,72
CUST0659,37,Female,Howrah,40259.0,17,525.4,Sports,In-Store,Gold,6.2,61
CUST0660,45,Female,Bengaluru,88519.0,19,488.18,Sports,Online,Basic,3.9,58
CUST0661,25,Male,Kharagpur,40438.0,14,264.21,Clothing,In-Store,Gold,3.2,47
CUST0662,58,Female,Durgapur,59384.0,18,651.08,Groceries,Mixed,Gold,0.4,78
CUST0663,56,Female,Durgapur,78751.0,19,465.88,Sports,In-Store,Silver,0.2,78
CUST0664,18,Female,Kolkata,40791.0,15,511.98,Home & Garden,In-Store,Gold,2.4,64
CUST0665,20,Female,Bengaluru,67634.0,15,341.76,Clothing,Online,Gold,4.2,61
CUST0666,30,Male,Durgapur,31649.0,4,133.06,Sports,Online,Basic,8.5,24
CUST0667,45,Female,Kharagpur,49966.0,7,319.46,Groceries,Online,Silver,8.0,28
CUST0668,42,Female,Mumbai,72995.0,13,409.53,Clothing,In-Store,Silver,2.8,50
CUST0669,50,Male,Bardhaman,25175.0,3,125.01,Groceries,In-Store,Basic,2.6,23
CUST0670,55,Male,Bengaluru,76012.0,16,621.25,Groceries,In-Store,Platinum,2.4,57
CUST0671,23,Male,Durgapur,64509.0,9,437.08,Groceries,Online,Basic,3.5,44
CUST0672,61,Male,Bengaluru,78812.0,8,259.8,Clothing,Online,Gold,5.1,26
CUST0673,62,Female,Bengaluru,70598.0,20,767.35,Sports,In-Store,Silver,4.5,92
CUST0674,49,Male,Mumbai,99104.0,13,665.56,Electronics,Online,Basic,2.3,60
CUST0675,62,Female,Kharagpur,68131.0,17,693.84,Sports,Online,Platinum,1.5,73
CUST0676,64,Female,Kolkata,54265.0,17,551.07,Clothing,In-Store,Gold,0.3,81
CUST0677,38,Male,Mumbai,68057.0,17,633.31,Electronics,In-Store,Silver,1.7,62
CUST0678,33,Male,Durgapur,78582.0,1,105.6,Electronics,Online,Basic,7.1,8
CUST0679,38,Male,Howrah,66222.0,8,342.82,Electronics,Mixed,Basic,2.6,33
CUST0680,28,Male,Mumbai,66015.0,19,350.35,Home & Garden,Online,Basic,4.8,70
CUST0681,54,Male,Howrah,47450.0,6,182.23,Clothing,Mixed,Basic,6.0,39
CUST0682,53,Male,Siliguri,48427.0,3,160.46,Home & Garden,Online,Silver,8.9,9
CUST0683,52,Female,Kolkata,29935.0,5,152.18,Electronics,Online,Platinum,8.9,10
CUST0684,36,Female,Kharagpur,108739.0,13,602.6,Home & Garden,Mixed,Silver,7.5,52
CUST0685,37,Female,Bardhaman,33903.0,15,418.62,Home & Garden,Online,Gold,0.5,55
CUST0686,35,Female,Bengaluru,47677.0,14,483.91,Clothing,In-Store,Silver,5.8,57
CUST0687,64,Male,Howrah,47040.0,16,300.03,Groceries,In-Store,Silver,7.9,56
CUST0688,58,Male,Bardhaman,87373.0,18,472.17,Home & Garden,Mixed,Gold,0.4,81
CUST0689,31,Female,Bardhaman,57626.0,11,536.99,Home & Garden,Mixed,Silver,5.6,63
CUST0690,32,Female,Howrah,96194.0,3,177.13,Electronics,Online,Gold,8.6,25
CUST0691,48,Female,Siliguri,48163.0,10,393.04,Electronics,In-Store,Basic,4.8,62
CUST0692,18,Male,Bengaluru,71975.0,10,376.47,Electronics,Online,Basic,0.2,48
CUST0693,20,Male,Delhi,44116.0,16,588.73,Sports,Online,Gold,0.3,75
CUST0694,33,Male,Siliguri,118629.0,12,511.37,Home & Garden,In-Store,Silver,4.3,58
CUST0695,40,Female,Howrah,35310.0,2,101.57,Electronics,Online,Gold,1.7,14
CUST0696,28,Female,Bengaluru,72746.0,9,231.56,Clothing,In-Store,Platinum,6.7,36
CUST0697,29,Male,Kolkata,80844.0,3,167.47,Sports,Online,Basic,7.1,11
CUST0698,27,Male,Howrah,75345.0,15,620.22,Groceries,In-Store,Silver,1.9,54
CUST0699,49,Female,Bengaluru,60368.0,3,166.57,Home & Garden,Mixed,Basic,8.9,13
CUST0700,33,Female,Bengaluru,61754.0,19,349.04,Home & Garden,Online,Silver,4.5,70
CUST0701,25,Male,Mumbai,66095.0,18,719.79,Clothing,In-Store,Gold,1.6,77
CUST0702,55,Female,Delhi,61325.0,8,331.53,Groceries,Mixed,Basic,7.7,26
CUST0703,29,Male,Howrah,89097.0,17,524.96,Groceries,Online,Silver,7.9,65
CUST0704,41,Male,Kharagpur,120263.0,8,331.61,Sports,Online,Gold,6.5,30
CUST0705,45,Female,Bengaluru,51063.0,7,217.4,Home & Garden,In-Store,Basic,8.6,27
CUST0706,25,Female,Siliguri,30755.0,7,198.75,Electronics,Online,Gold,7.4,31
CUST0707,45,Female,Mumbai,62793.0,3,125.01,Clothing,Online,Silver,8.8,19
CUST0708,53,Male,Bengaluru,129493.0,1,145.85,Clothing,In-Store,Platinum,4.5,4
CUST0709,43,Female,Howrah,44908.0,4,189.64,Clothing,Online,Basic,7.5,26
CUST0710,25,Female,Durgapur,105978.0,5,288.69,Clothing,Mixed,Basic,10.0,34
CUST0711,45,Male,Bengaluru,106943.0,1,147.89,Electronics,In-Store,Silver,7.3,11
CUST0712,45,Male,Asansol,51160.0,15,444.6,Electronics,In-Store,Basic,1.3,63
CUST0713,54,Female,Durgapur,79225.0,5,203.57,Sports,Online,Platinum,5.3,29
CUST0714,58,Male,Bengaluru,105710.0,13,550.0,Home & Garden,Online,Basic,6.0,47
CUST0715,53,Male,Bardhaman,55522.0,8,230.2,Electronics,Online,Gold,1.9,39
CUST0716,44,Male,Bengaluru,59910.0,8,254.43,Sports,Mixed,Silver,9.6,25
CUST0717,34,Female,Kolkata,50458.0,5,136.89,Groceries,Online,Basic,1.9,13
CUST0718,26,Female,Bardhaman,39631.0,9,195.5,Home & Garden,Online,Basic,1.9,34
CUST0719,50,Male,Howrah,48768.0,1,67.68,Electronics,Online,Silver,9.2,1
CUST0720,37,Male,Siliguri,34401.0,4,123.07,Groceries,Online,Silver,4.8,17
CUST0721,30,Male,Durgapur,65852.0,3,155.2,Sports,Online,Basic,0.8,22
CUST0722,45,Female,Kharagpur,45751.0,2,57.76,Electronics,In-Store,Platinum,6.1,1
CUST0723,65,Male,Mumbai,70845.0,8,335.53,Electronics,Online,Basic,6.1,43
CUST0724,46,Male,Siliguri,26103.0,9,255.23,Groceries,Online,Silver,0.8,29
CUST0725,30,Female,Bardhaman,73272.0,2,145.19,Electronics,Online,Silver,9.7,13
CUST0726,63,Male,Mumbai,85838.0,14,441.98,Clothing,In-Store,Basic,5.5,50
CUST0727,52,Female,Durgapur,18000.0,14,310.54,Electronics,In-Store,Platinum,5.7,55
CUST0728,23,Female,Kharagpur,74351.0,4,192.03,Home & Garden,Online,Basic,5.3,26
CUST0729,35,Female,Asansol,95692.0,6,197.33,Groceries,In-Store,Basic,6.2,29
CUST0730,22,Male,Asansol,34759.0,11,353.21,Home & Garden,Online,Basic,2.8,43
CUST0731,64,Male,Kharagpur,106814.0,3,181.72,Sports,Mixed,Silver,3.0,11
CUST0732,42,Female,Mumbai,75475.0,8,397.86,Home & Garden,Online,Silver,5.2,36
CUST0733,19,Male,Howrah,47375.0,3,102.6,Clothing,In-Store,Gold,8.1,17
CUST0734,27,Female,Mumbai,63606.0,14,575.49,Clothing,Mixed,Basic,0.7,65
CUST0735,47,Male,Bengaluru,78958.0,13,313.17,Home & Garden,In-Store,Basic,6.1,52
CUST0736,62,Female,Mumbai,66900.0,13,362.94,Sports,Online,Gold,8.1,39
CUST0737,22,Female,Howrah,78469.0,2,106.89,Electronics,Online,Basic,1.7,9
CUST0738,50,Male,Siliguri,41983.0,13,591.88,Clothing,In-Store,Gold,0.3,53
CUST0739,18,Male,Durgapur,69234.0,19,489.2,Home & Garden,Online,Basic,3.3,76
CUST0740,35,Male,Mumbai,29657.0,6,135.03,Home & Garden,In-Store,Gold,6.0,15
CUST0741,49,Male,Durgapur,62219.0,16,467.98,Home & Garden,In-Store,Basic,1.6,65
CUST0742,64,Female,Bardhaman,42402.0,2,82.16,Electronics,In-Store,Silver,4.4,6
CUST0743,28,Female,Asansol,46612.0,8,178.64,Groceries,Online,Basic,5.6,14
CUST0744,38,Male,Asansol,95902.0,17,620.61,Sports,In-Store,Basic,6.1,77
CUST0745,43,Male,Howrah,92283.0,2,109.93,Groceries,In-Store,Basic,2.9,9
CUST0746,42,Female,Bardhaman,80228.0,10,223.22,Sports,In-Store,Basic,4.1,46
CUST0747,39,Male,Asansol,37692.0,16,620.69,Sports,Online,Basic,7.8,54
CUST0748,44,Male,Howrah,57090.0,6,221.83,Home & Garden,Online,Silver,9.4,22
CUST0749,30,Male,Mumbai,95327.0,2,107.07,Clothing,Online,Silver,8.6,8
CUST0750,50,Male,Bardhaman,68543.0,2,107.86,Home & Garden,Online,Gold,5.7,12
CUST0751,51,Female,Bengaluru,122983.0,13,579.72,Electronics,In-Store,Silver,4.2,47
CUST0752,58,Female,Bengaluru,74833.0,15,409.77,Sports,Mixed,Silver,3.5,61
CUST0753,52,Male,Bengaluru,69801.0,2,103.37,Clothing,Online,Silver,1.4,25
CUST0754,18,Female,Siliguri,57272.0,7,179.59,Sports,In-Store,Silver,1.2,30
CUST0755,38,Male,Bengaluru,68339.0,3,134.93,Sports,Online,Silver,6.9,14
CUST0756,65,Male,Bardhaman,61188.0,8,269.7,Home & Garden,Online,Gold,2.7,21
CUST0757,23,Male,Kolkata,82703.0,14,519.32,Clothing,Online,Basic,2.7,52
CUST0758,45,Female,Asansol,88918.0,7,348.46,Clothing,Online,Basic,10.0,32
CUST0759,34,Female,Bengaluru,45350.0,7,274.14,Sports,Mixed,Silver,2.0,25
CUST0760,22,Female,Bardhaman,31719.0,1,63.17,Clothing,Online,Basic,1.7,13
CUST0761,48,Female,Delhi,19095.0,17,397.35,Clothing,In-Store,Gold,1.2,66
CUST0762,22,Female,Mumbai,77700.0,9,268.92,Home & Garden,Online,Gold,5.9,56
CUST0763,55,Male,Siliguri,37416.0,13,278.15,Groceries,Mixed,Basic,6.4,38
CUST0764,20,Male,Durgapur,18000.0,19,399.37,Electronics,Online,Basic,3.8,67
CUST0765,40,Female,Howrah,74714.0,19,784.67,Groceries,Online,Silver,5.4,70
CUST0766,54,Female,Delhi,127325.0,17,575.09,Clothing,Online,Silver,7.9,50
CUST0767,54,Female,Delhi,64848.0,10,323.91,Sports,Online,Basic,8.2,45
CUST0768,27,Male,Siliguri,85962.0,10,372.52,Electronics,Online,Gold,9.6,45
CUST0769,27,Female,Howrah,67046.0,4,205.85,Electronics,Mixed,Silver,8.3,12
CUST0770,36,Male,Siliguri,62528.0,8,184.58,Sports,In-Store,Basic,5.7,30
CUST0771,34,Male,Bengaluru,87977.0,20,866.25,Electronics,In-Store,Basic,2.0,82
CUST0772,38,Female,Durgapur,57743.0,20,448.37,Sports,Online,Gold,1.2,68
CUST0773,31,Male,Howrah,71685.0,18,748.74,Electronics,Online,Basic,0.7,75
CUST0774,26,Male,Bardhaman,73042.0,14,580.36,Groceries,Online,Gold,6.7,53
CUST0775,63,Female,Asansol,48298.0,18,712.73,Electronics,Mixed,Silver,8.1,70
CUST0776,18,Male,Siliguri,89801.0,14,550.39,Home & Garden,In-Store,Silver,5.2,53
CUST0777,62,Female,Siliguri,60626.0,20,342.56,Sports,Mixed,Gold,0.7,71
CUST0778,30,Male,Mumbai,46106.0,15,444.34,Electronics,In-Store,Gold,5.4,36
CUST0779,21,Female,Kolkata,78413.0,4,187.75,Sports,Online,Basic,9.4,16
CUST0780,18,Female,Mumbai,42538.0,13,370.52,Home & Garden,Online,Basic,6.1,41
CUST0781,57,Male,Kolkata,65705.0,8,400.96,Electronics,Online,Gold,8.1,28
CUST0782,49,Female,Kharagpur,64772.0,18,503.47,Electronics,Online,Silver,8.0,64
CUST0783,51,Male,Bardhaman,92147.0,12,374.4,Home & Garden,Online,Basic,9.3,47
CUST0784,45,Male,Kharagpur,76867.0,14,369.14,Home & Garden,Online,Platinum,7.7,50
CUST0785,48,Female,Siliguri,64374.0,2,105.26,Home & Garden,In-Store,Basic,7.5,1
CUST0786,25,Male,Siliguri,85444.0,18,663.74,Sports,Mixed,Basic,2.5,80
CUST0787,56,Female,Kolkata,99755.0,2,145.01,Home & Garden,In-Store,Basic,0.8,4
CUST0788,43,Male,Howrah,78945.0,11,441.57,Sports,Mixed,Silver,5.3,41
CUST0789,51,Male,Durgapur,65259.0,9,385.87,Groceries,Online,Silver,1.4,41
CUST0790,20,Female,Bengaluru,32204.0,12,519.24,Electronics,Online,Basic,9.6,55
CUST0791,29,Male,Delhi,38372.0,17,715.58,Electronics,In-Store,Basic,3.0,68
CUST0792,18,Male,Siliguri,57369.0,15,281.22,Clothing,Online,Basic,8.6,28
CUST0793,61,Male,Kharagpur,49762.0,17,691.93,Groceries,Online,Gold,4.0,65
CUST0794,22,Male,Kharagpur,60326.0,18,430.6,Home & Garden,Online,Basic,3.4,67
CUST0795,47,Male,Mumbai,66416.0,6,182.76,Home & Garden,Online,Platinum,9.4,29
CUST0796,47,Male,Bardhaman,78242.0,17,636.29,Groceries,Online,Basic,3.8,70
CUST0797,34,Male,Kolkata,63238.0,18,491.54,Home & Garden,Online,Platinum,4.0,64
CUST0798,65,Male,Delhi,77163.0,8,183.33,Clothing,Online,Basic,1.2,47
CUST0799,64,Female,Kolkata,66612.0,9,222.8,Sports,In-Store,Gold,6.8,30
CUST0800,40,Male,Siliguri,18000.0,6,106.56,Electronics,Online,Basic,3.0,25
CUST0801,32,Male,Asansol,41517.0,5,262.12,Groceries,Online,Basic,5.9,13
CUST0802,54,Female,Delhi,61398.0,12,250.15,Electronics,Online,Gold,6.0,34
CUST0803,38,Female,Mumbai,34758.0,11,256.69,Sports,Online,Gold,7.2,45
CUST0804,31,Female,Kharagpur,79998.0,1,70.18,Groceries,In-Store,Silver,7.5,14
CUST0805,19,Male,Mumbai,103269.0,11,344.09,Sports,In-Store,Gold,5.2,40
CUST0806,28,Female,Siliguri,95469.0,19,892.7,Home & Garden,In-Store,Silver,3.4,71
CUST0807,56,Female,Asansol,59664.0,9,209.95,Home & Garden,Online,Gold,8.4,31
CUST0808,55,Male,Bengaluru,102268.0,2,184.0,Home & Garden,In-Store,Basic,3.2,14
CUST0809,51,Male,Delhi,68717.0,12,460.15,Sports,In-Store,Silver,5.2,51
CUST0810,55,Female,Kolkata,56573.0,4,222.27,Sports,Online,Silver,4.1,15
CUST0811,51,Female,Delhi,49665.0,4,176.82,Sports,Online,Basic,8.6,16
CUST0812,35,Male,Kharagpur,57438.0,18,761.01,Electronics,Online,Gold,4.4,72
CUST0813,47,Male,Kolkata,55296.0,15,313.53,Sports,In-Store,Basic,4.0,44
CUST0814,32,Male,Bengaluru,69260.0,19,575.3,Home & Garden,In-Store,Basic,7.0,80
CUST0815,44,Male,Bengaluru,69014.0,13,409.41,Clothing,Online,Silver,6.1,52
CUST0816,51,Male,Bardhaman,65076.0,19,828.43,Sports,In-Store,Silver,1.3,82
CUST0817,55,Female,Kolkata,75923.0,17,415.7,Clothing,Online,Basic,5.2,58
CUST0818,50,Male,Durgapur,94766.0,6,173.48,Home & Garden,Online,Basic,7.4,21
CUST0819,41,Male,Asansol,88739.0,16,488.57,Sports,Mixed,Platinum,9.9,63
CUST0820,32,Male,Durgapur,27878.0,12,222.25,Electronics,Mixed,Basic,6.4,55
CUST0821,47,Male,Bengaluru,66833.0,19,404.94,Electronics,Online,Silver,3.8,73
CUST0822,59,Male,Kolkata,88358.0,5,323.82,Clothing,Online,Gold,2.4,20
CUST0823,34,Female,Bardhaman,30828.0,17,509.36,Electronics,Online,Silver,8.8,60
CUST0824,22,Male,Delhi,59381.0,1,100.07,Electronics,Online,Platinum,8.2,1
CUST0825,46,Female,Delhi,35747.0,10,399.38,Electronics,In-Store,Gold,2.5,41
CUST0826,21,Male,Delhi,19950.0,15,411.12,Home & Garden,Mixed,Silver,2.2,50
CUST0827,27,Female,Bardhaman,78537.0,11,283.06,Electronics,In-Store,Silver,7.2,45
CUST0828,34,Female,Siliguri,83979.0,13,372.33,Groceries,Online,Gold,3.3,28
CUST0829,27,Male,Kolkata,50587.0,5,162.56,Sports,In-Store,Silver,3.2,24
CUST0830,34,Male,Durgapur,18000.0,1,56.18,Electronics,Online,Gold,1.7,7
CUST0831,37,Male,Asansol,51344.0,12,384.95,Electronics,Mixed,Basic,2.8,57
CUST0832,41,Male,Bengaluru,74795.0,11,246.25,Electronics,Mixed,Basic,4.4,46
CUST0833,22,Male,Asansol,28027.0,17,541.82,Groceries,In-Store,Basic,7.4,61
CUST0834,51,Female,Bengaluru,69584.0,4,212.24,Electronics,Online,Basic,3.5,25
CUST0835,23,Male,Kolkata,64617.0,15,664.16,Electronics,Online,Basic,3.4,65
CUST0836,19,Male,Kolkata,79482.0,9,407.4,Sports,Online,Gold,3.0,24
CUST0837,30,Female,Mumbai,67990.0,20,854.59,Groceries,In-Store,Silver,4.9,88
CUST0838,60,Male,Durgapur,40673.0,19,504.83,Groceries,Online,Silver,2.0,66
CUST0839,60,Female,Kharagpur,94914.0,19,797.56,Electronics,Online,Silver,5.0,82
CUST0840,65,Male,Bengaluru,61037.0,12,303.4,Groceries,Online,Gold,7.1,57
CUST0841,28,Female,Howrah,64317.0,5,234.94,Clothing,In-Store,Silver,0.5,24
CUST0842,64,Male,Kharagpur,41668.0,10,381.32,Groceries,Online,Gold,0.3,34
CUST0843,40,Female,Delhi,53918.0,17,317.6,Groceries,Mixed,Basic,0.9,66
CUST0844,33,Female,Asansol,42880.0,5,226.57,Groceries,Mixed,Platinum,5.4,25
CUST0845,48,Male,Kolkata,60676.0,16,739.65,Home & Garden,Mixed,Gold,8.6,62
CUST0846,28,Male,Howrah,107793.0,7,235.49,Home & Garden,Online,Basic,0.2,15
CUST0847,33,Male,Bengaluru,30702.0,9,391.32,Home & Garden,Online,Silver,9.4,31
CUST0848,25,Female,Siliguri,24661.0,3,81.28,Groceries,Online,Silver,1.2,18
CUST0849,21,Female,Bengaluru,101779.0,15,571.64,Clothing,Online,Basic,8.5,60
CUST0850,57,Female,Asansol,59767.0,16,535.69,Groceries,Online,Silver,4.9,65
CUST0851,21,Male,Bengaluru,48273.0,18,609.69,Electronics,In-Store,Basic,6.7,61
CUST0852,42,Male,Bengaluru,90998.0,14,667.55,Clothing,Online,Basic,5.2,70
CUST0853,20,Female,Bardhaman,49860.0,3,185.31,Home & Garden,Mixed,Platinum,4.9,1
CUST0854,49,Male,Durgapur,110650.0,12,520.05,Sports,Online,Silver,8.4,47
CUST0855,20,Female,Kharagpur,81948.0,9,265.4,Clothing,In-Store,Gold,7.6,38
CUST0856,44,Male,Siliguri,52802.0,7,343.48,Home & Garden,In-Store,Silver,4.9,23
CUST0857,46,Male,Kolkata,118933.0,9,267.35,Clothing,In-Store,Basic,1.3,40
CUST0858,49,Female,Bengaluru,49857.0,13,574.75,Clothing,Mixed,Silver,1.3,50
CUST0859,36,Male,Siliguri,83552.0,18,536.09,Groceries,In-Store,Silver,8.1,60
CUST0860,38,Male,Mumbai,72482.0,5,153.2,Electronics,Mixed,Platinum,5.4,30
CUST0861,22,Male,Bengaluru,97544.0,13,548.74,Sports,Online,Basic,4.9,57
CUST0862,35,Male,Bardhaman,104038.0,4,143.95,Home & Garden,Online,Gold,6.9,20
CUST0863,45,Male,Bardhaman,65800.0,2,96.1,Clothing,Online,Platinum,8.6,17
CUST0864,59,Female,Howrah,46165.0,16,418.02,Sports,Online,Silver,6.4,39
CUST0865,39,Male,Delhi,76499.0,9,205.67,Clothing,Online,Platinum,7.7,37
CUST0866,38,Female,Asansol,48057.0,9,226.83,Electronics,Online,Basic,7.7,27
CUST0867,23,Male,Kharagpur,115335.0,6,165.85,Sports,Online,Platinum,3.7,18
CUST0868,18,Male,Mumbai,68413.0,11,361.27,Home & Garden,Online,Gold,2.9,47
CUST0869,22,Female,Asansol,55867.0,1,55.4,Clothing,Online,Basic,8.1,2
CUST0870,58,Female,Asansol,69617.0,4,226.25,Electronics,Mixed,Platinum,3.9,24
CUST0871,29,Male,Howrah,31322.0,13,324.75,Sports,Online,Silver,9.1,47
CUST0872,43,Male,Bardhaman,40710.0,13,601.97,Clothing,In-Store,Silver,0.9,59
CUST0873,63,Female,Durgapur,95010.0,13,648.17,Clothing,Online,Silver,0.8,56
CUST0874,51,Female,Siliguri,48578.0,2,100.29,Home & Garden,Mixed,Basic,9.3,1
CUST0875,31,Female,Kolkata,38827.0,9,383.06,Electronics,Mixed,Silver,6.6,33
CUST0876,43,Female,Durgapur,78416.0,8,352.37,Groceries,In-Store,Gold,3.9,34
CUST0877,62,Male,Durgapur,94643.0,7,414.33,Clothing,In-Store,Basic,7.6,49
CUST0878,44,Male,Delhi,82974.0,4,216.94,Sports,Online,Basic,6.8,31
CUST0879,26,Male,Delhi,89901.0,18,400.7,Home & Garden,Mixed,Basic,5.4,59
CUST0880,43,Male,Durgapur,46080.0,3,152.54,Home & Garden,Mixed,Silver,1.2,14
CUST0881,64,Male,Bardhaman,29455.0,6,228.55,Clothing,Mixed,Gold,8.2,23
